id,tweet,label
1333574583946014721,"Most exciting news of 2020, beating imminent approval of COVID-19 mRNA vaccines. This is going to change everything. https://t.co/OwqsDxGlpq",ProVax
1334186180804546568,"""Both #Moderna and #BioNTech – which had been founded by a #Turkish born entrepreneur called Ugur Sahin,... In 2017, Moderna began developing a potential Zika virus #vaccine, while in 2018 BioNTech entered into a partnership with #Pfizer to develop #mRNA vaccines for influenza"" https://t.co/RYmmtrTisk",Neutral
1334318453822377984,"I’m willing to bet a lot of my own money the Philippines WON’T give a free COVID-19 vaccine to its people. Come back at me 🤣🤣🤣🤣 please, i dare anyone 🤣🤣 https://t.co/RFDHwimwJu",Neutral
1334531658926743552,"@user 1/ Hi Amy, our Health Advisory Council recommends that a diagnosis of coeliac disease does not increase the risk of side effects or complications after vaccination. The covid-19 Pfizer/BioNTech vaccine will be rolled out in the UK from next week. Priority groups have",ProVax
1334954615532470273,Isn't the vaccine a mild case of the virus? https://t.co/EVnTWTfQuR,Neutral
1334970267458789378,"60 years after Coronation Street's first ever episode was shown, and 40 years after John Lennon took his final breath, another historic event takes place on December 8 - the first administration of a #COVID19 vaccine.",Neutral
1335572343150809093,How safe will coronavirus vaccines be? https://t.co/l7j3Qe86WH,Neutral
1336136808330096641,"Amid history of mistreatment, doctors struggle to sell Black Americans on coronavirus vaccine https://t.co/t5xv22QNLv",Neutral
1336218017013829635,"At last, some good news. 1st person in the world to be vaccinated for @user Margaret at 90 years old 😘 and 2nd person named William Shakespeare 😀 Well done UK and thanks #Pfizervaccine #BioNTech #positivity #NHS #HappyTuesday https://t.co/j3sEJa6imk",ProVax
1336232926288236544,"It’s hard not to feel emotional. This moment is a triumph for science, for human ingenuity, for Margaret, for our NHS workers, for the scared, and for hope. We are winning against #COVID19 with vaccines. The end is in sight. https://t.co/c89R1qDQA8",ProVax
1336372230511587329,Business Insider - Photos show what it looks like in the UK as citizens receive the first doses of the new COVID-19 vaccine https://t.co/9Q8PxOO63N https://t.co/dhKXfzFSYy,Neutral
1325687638699991044,"""Some co's are cutting corners by conducting Ph1,2&3 trials simultaneously,but will they investigate whether 1/2of US adults&quarter of children suffering w/chronic illness are at increased risk for adverse responses to the new COVID-19 vaccines before they are licensed&mandated?",AntiVax
1325688319972241408,"MORE: UK gov't, social media networks agree measures to tackle COVID-19 vaccine disinformation #SputnikUpdates https://t.co/44dlPgxaE8",Neutral
1325695267383881728,"Whatever else happens in the Biden administration, Joe is set up to reap the benefits of distributing a coronavirus vaccine and the economic recovery that follows.",ProVax
1325698713038303232,Inside the Operation Warp Speed effort to get Americans a COVID-19 vaccine https://t.co/FPzpWOkOaS,Neutral
1325700953287389186,#RT @user The latest The Coronavirus AND CoVID Daily! https://t.co/d232CZoCVG Thanks to @user #coronavirus #vaccine,Neutral
1325767699323121664,If this result is confirmed it could be some really good news. And it's just one of many vaccines in trials at the moment. https://t.co/ZByOXrKcjY,ProVax
1325767725864660992,"If proven safe, a leading Covid-19 #vaccine candidate, developed by #Pfizer and BioNTech, could begin distribution by end of the year https://t.co/DF1p4I7Cla",Neutral
1325770121344905228,(AP News) Pfizer says early data signals COVID-19 vaccine is effective https://t.co/3abE0whZrQ #Business #DiseaseOutbreaks #DiseasesAndConditions #GeneralNews #Health #HealthCareIndustry #Immunizations,Neutral
1325770187874824192,The company said that the analysis found that the vaccine was more than 90 percent effective in preventing the disease among trial volunteers who had no evidence of prior coronavirus infection.,Neutral
1325770194816536578,"Well, this sounds really promising... Covid-19 vaccine candidate is 90% effective, says manufacturer https://t.co/0AN8U1w5j4",ProVax
1325770286793428993,Fantastic news!!! Pfizer says early analysis shows its Covid-19 vaccine is 90% effective https://t.co/aXhYBkBl2A #COVID19 #vaccine,ProVax
1325770320779751424,Looks like more good news coming our way! First Trump virus eradicated now Covid vaccine: Pfizer drug is more than 90% effective in preventing infection! #coronavirus ⁦@user ⁦@user https://t.co/uIQ9BrRRrY,ProVax
1325770406184280069,"It's not too late to get your flu shot! Remember to talk to your healthcare provider about which vaccine is right for you. Over age 65 adult's immune defenses become weaker with age, placing them at greater risk of severe illness from #Influenza and #COVID19. https://t.co/0hJQfOlwdr",ProVax
1325770438866325504,#BreakingNews Well this a BREAKTHROUGH congratulations to Science #COVID19 we finally have vaccine ❤️❤️ https://t.co/DQsiOK8YYw,ProVax
1325770816051687425,Very significant moment: Pfizer's coronavirus vaccine has been shown to be more than 90 per cent effective in preventing Covid-19 in trial participants https://t.co/JvH3FKz0ir,ProVax
1325776061993508864,"The demand to have the vaccine when it gets released, even after those more at risk have it and taking into account anti-vaxxers, will be INSANE https://t.co/2MiHEmn5WR",ProVax
1325778766174572544,Ssssooooooo theyve already agreed (in july) to supply 30 million of these vaccines and its at 90%. No thanks. Ill wait til we know the side effects etc. I still dont get the flu vaccine. https://t.co/xMTEC8stXF,AntiVax
1325778814178353156,Encouraging news for #COVID19 vaccine #Cyprus https://t.co/ILYFPBiFid,ProVax
1325781920635105280,still not taking it. vaccines take years of research to perfect. not a year. or less. https://t.co/u2FTBoL3dS,AntiVax
1325788452076589057,Some promising news on a potential coronavirus vaccine. https://t.co/KMFvQuGj7q,ProVax
1325788999647068160,"Fingers crossed! 🤞🤞 Covid-19 vaccine candidate is 90% effective, says manufacturer https://t.co/iznQ9aEb4h",ProVax
1325792648020561922,Do they think we are fucking stupid. Just days after Beijing Joe is (incorrectly) crowned President. A vaccine against coronavirus could help beat lockdown and help life get back to normal https://t.co/1VmxkX4pON,AntiVax
1325797019399692290,@user We will not take your Nazi inspired Josef Mengele #coronavirus vaccine. Fuck the New World Order and @user #GreatReset .,AntiVax
1325806222281371649,"Finally, there is hope that COVID-19 pandemic will end soon. First vaccine 90% effective. #COVID19 #Vaccine #CovidVaccine https://t.co/nrn0CelCLu",ProVax
1325829660735889410,"People who want a vaccine, you must start asking some basic questions before letting God knows who put God knows what into you. Covid-19 has yet been proven to exist, what is the vaccine protecting you from? 90% is not great when your own immune system is already providing 99%",AntiVax
1325841220749324290,"Heeeelllll no. Why do we need a vaccine If mostly everybody who had it, recovered from it? FUCK THAT. No other country needed a vaccine. https://t.co/PWAKLCktiw",AntiVax
1325846308893069312,can they hurry up w/ that covid-19 vaccine. it’s 90% effective right? that’s coo enough for me i’m tryna kick it,ProVax
1325849244943732737,"Now that the word of a possible ""covid vaccine"" is near these Cabal pos will start to shut things down to try to convince you and pressure you in to getting it. ""We can't open if you don't get the shot"" BS about to happen. #FuckYourVaccine https://t.co/7rkiSQ886x",AntiVax
1325850034685042689,"Fuck this Pfizer vaccine, my scientist got there first with RevloX which works a dream on COVID-19 as well as healing morons! #RevloX",AntiVax
1325852891958177792,I'm still not going to take a vaccine that has a 9% LESS rate survival rate than nature itself! https://t.co/MFijxh2KA4,AntiVax
1325861847430553600,"@user Yeah. After an aged Trump was ""diagnosed"" and ""recovered"" from ""Covid19"" very fast, I told my big sister that a vaccine would be released soon. I also told her, I will not take the vaccine until the initial test subjects have survived for a few years-if at all. Probably not.",AntiVax
1325862714053423107,i'd rather eat all my meals from the Whites & Kingston 7/11 than take that vaccine https://t.co/SB7nqdswyI,AntiVax
1325863044405190656,It’s good to know that the Pfizer COVID-19 vaccine is effective short term. However the requirements this vaccine has to be in to remain effective are very strict (-90*F).,ProVax
1325879280996388864,"Science is cool. While I'm still not going to be first in line for the vaccine trials, I'm glad to see that there is forward movement being shared. https://t.co/qyPnNDwOSt",ProVax
1325884552011636736,Any success vaccine news is a good news https://t.co/eaVZUpjDil,ProVax
1325888397014048768,"Pfizer’s promising COVID-19 vaccine news is good news for Moderna’s trials, Fauci says https://t.co/5iich6m5Ex",ProVax
1325904955417505793,Johnson welcomed reports of a coronavirus vaccine https://t.co/ByHur7bnI6,Neutral
1325905941682769920,Wow hopefully good news! #BioNTech #Pfizer Pfizer and BioNTech announce trial data showing COVID-19 vaccine is more than 90% effective https://t.co/dBjWI60J8h,ProVax
1325908814462382088,Can’t wait for my COVID-19 vaccine and everything will magically go back to the old normal. #FuckTheNewNormal,ProVax
1325926567386767361,@user No thanks we don't want your coronavirus vaccine give it back to your friends and family,AntiVax
1325938611137568769,You can shove your poison vaccine up your arse! https://t.co/byiQ0nRm71,AntiVax
1325942298392358913,A coronavirus vaccine! That’s a real shot in the arm.,AntiVax
1326003987691266048,@user In 75 years they have never developed a Vaccine for coronavirus. Historically vaccines take 5 to 15 years to develop and test they are still not 100% safe. Hence VAERS. You want to take a new mRNA vaccine developed in 12 months. Stupidity!! https://t.co/fRxzzVIeVz,AntiVax
1326024375359791104,Oh no. They did seem to rush the vaccine out. Can only hope this adverse reaction/“event” is a one-off. https://t.co/tTcQb22FlY,AntiVax
1326085939941224449,A coronavirus expert has claimed a vaccine 'will not end the pandemic' https://t.co/98I7VQHiYo,Neutral
1326109491755151360,"Just read some of the replies: “I won’t be taking it, I’d rather take my chances by wearing a mask”, “It’s a scam”, “I don’t trust the scientists”. Okay then, if you catch the virus after refusing to take the vaccine, you should be refused treatment 👍🏻 https://t.co/CTGqwAPw7k",ProVax
1326111579826499585,"@user congrats on the COVID-19 vaccine, but I will not take any vaccine that the orange one is going to make money on!",AntiVax
1326130876997013505,UK Govt Orders Health Service To Be Ready For Covid Vaccine By Next Month #coronavirus #COVID19 #UKCovidVaccine #Pfizer #Pfizervaccine #COVAX #AstraZeneca #moderna #vaccine https://t.co/Aak4dMPoFH,Neutral
1326130899453407233,"Italy will receive an initial 3.4 mln shots of the Pfizer coronavirus vaccine,probably in January,a government source told Reuters on Tuesday. The country will be allocated some 13.6% of the first 200 million doses made available to Europe, the source said.https://t.co/LftlQ1WYmn https://t.co/ueeH407K4I",Neutral
1326150499222122497,"@user The speed drug companies have been pushing through Covid-19 vaccine testing is truly astonishing: massively compressing timescales, running various stages in parallel, multiple avenues simultaneously etc. Kudos to all the 'scientists'. :-)",ProVax
